Fecha,Ciudad,Tipo_Hospedaje,Precio_Noche_USD,Noches,Precio_Total_USD
2022-06-15,Río de Janeiro,Hotel 3 estrellas,116.52,14,1631.28
2022-08-21,Nueva York,Hostal,39.13,12,469.56
2022-06-12,El Cairo,Airbnb,85.79,12,1029.48
2023-06-12,París,Hotel 3 estrellas,117.84,14,1649.76
2024-03-09,Ciudad del Cabo,Hostal,19.43,2,38.86
2024-10-29,Estambul,Airbnb,60.42,10,604.2
2023-05-25,Toronto,Airbnb,72.06,4,288.24
2023-07-11,Tokio,Hotel 2 estrellas,73.64,11,810.04
2022-11-27,Bangkok,Hotel 4 estrellas,117.84,7,824.88
2024-11-23,Dubái,Hotel 3 estrellas,79.27,4,317.08
2022-07-14,Singapur,Airbnb,36.74,2,73.48
2023-10-23,Río de Janeiro,Hotel 3 estrellas,95.67,7,669.69
2023-11-11,San Francisco,Hotel 5 estrellas,268.66,10,2686.6
2025-04-23,Río de Janeiro,Hotel 2 estrellas,61.16,13,795.08
2024-05-18,Estambul,Hotel 3 estrellas,136.21,4,544.84
2024-09-18,Delhi,Hostal,35.31,11,388.41
2024-09-10,Dubái,Hostal,19.67,12,236.04
2022-10-13,Seúl,Hostal,39.65,11,436.15
2024-02-11,Tokio,Hotel 5 estrellas,635.88,14,8902.32
2023-11-25,Lima,Airbnb,184.71,9,1662.39
2023-03-02,Ciudad de México,Hotel 2 estrellas,72.07,14,1008.98
2024-10-18,Ciudad de México,Hostal,47.69,7,333.83
2022-06-23,San Francisco,Hotel 2 estrellas,50.92,9,458.28
2024-06-23,Berlín,Airbnb,107.45,11,1181.95
2023-11-20,Ciudad de México,Hotel 3 estrellas,140.55,6,843.3
2024-08-18,Moscú,Hotel 3 estrellas,141.85,2,283.7
2024-01-01,Dubái,Hotel 3 estrellas,148.74,10,1487.4
2024-07-24,Praga,Hotel 3 estrellas,82.41,11,906.51
2024-07-29,Sídney,Hotel 3 estrellas,87.44,8,699.52
2025-02-22,Tokio,Hostal,41.13,9,370.17
2024-07-13,Lima,Airbnb,72.52,4,290.08
2023-09-24,Dubái,Hotel 2 estrellas,77.94,9,701.46
2025-04-22,Estambul,Hotel 3 estrellas,100.14,2,200.28
2024-09-04,Tokio,Hostal,20.4,2,40.8
2023-06-04,Londres,Hotel 5 estrellas,717.91,11,7897.01
2023-05-31,Estambul,Hotel 2 estrellas,75.56,4,302.24
2024-04-15,Bangkok,Hotel 2 estrellas,54.23,13,704.99
2023-12-21,Singapur,Hostal,25.34,13,329.42
2023-03-08,El Cairo,Hotel 2 estrellas,64.71,5,323.55
2025-03-20,Buenos Aires,Hotel 5 estrellas,989.9,4,3959.6
2022-08-14,El Cairo,Hostal,14.06,13,182.78
2023-03-12,Praga,Hostal,40.55,9,364.95
2022-09-11,El Cairo,Airbnb,146.79,13,1908.27
2025-01-23,Nueva York,Hotel 2 estrellas,69.97,11,769.67
2024-02-21,Estambul,Hotel 3 estrellas,138.09,4,552.36
2022-07-16,Dubái,Hotel 5 estrellas,788.84,11,8677.24
2024-05-01,París,Hotel 5 estrellas,392.71,9,3534.39
2024-09-24,Ciudad de México,Hotel 2 estrellas,78.76,11,866.36
2025-01-11,Ciudad de México,Airbnb,188.75,4,755.0
2024-02-14,Bangkok,Hotel 2 estrellas,40.48,11,445.28
2023-01-25,Nueva York,Hostal,25.61,2,51.22
2023-04-02,Praga,Hotel 2 estrellas,58.03,11,638.33
2023-08-13,París,Airbnb,136.8,13,1778.4
2023-01-19,Delhi,Hostal,30.38,10,303.8
2022-11-23,Sídney,Airbnb,137.91,6,827.46
2024-08-18,Sídney,Hotel 2 estrellas,62.03,1,62.03
2022-08-23,Bangkok,Hostal,28.93,7,202.51
2022-07-23,Toronto,Hotel 4 estrellas,171.71,9,1545.39
2023-04-07,Praga,Hostal,30.01,9,270.09
2024-12-04,Ciudad de México,Hotel 2 estrellas,76.12,6,456.72
2024-10-28,Londres,Hostal,21.76,8,174.08
2025-01-04,Nueva York,Hostal,21.54,6,129.24
2022-06-23,París,Hotel 3 estrellas,62.45,8,499.6
2022-10-06,Nueva York,Hotel 2 estrellas,58.51,3,175.53
2023-09-25,Moscú,Hotel 2 estrellas,76.72,8,613.76
2024-05-25,Barcelona,Hostal,40.35,8,322.8
2024-07-18,Delhi,Hostal,49.65,1,49.65
2024-01-05,Singapur,Airbnb,170.6,2,341.2
2024-08-20,San Francisco,Hotel 5 estrellas,230.93,2,461.86
2022-08-04,Toronto,Hostal,44.58,3,133.74
2023-08-19,Dubái,Hotel 4 estrellas,123.39,4,493.56
2022-07-08,Estambul,Hostal,34.5,1,34.5
2022-11-10,Dubái,Hostal,35.51,13,461.63
2023-04-26,Sídney,Hotel 4 estrellas,142.39,3,427.17
2024-02-20,Lima,Hotel 2 estrellas,68.72,8,549.76
2022-06-06,Praga,Hotel 4 estrellas,118.41,9,1065.69
2022-10-12,Barcelona,Airbnb,132.52,7,927.64
2024-12-16,Barcelona,Hotel 3 estrellas,60.87,11,669.57
2024-12-24,Barcelona,Hotel 2 estrellas,69.91,14,978.74
2023-12-15,Dubái,Hotel 5 estrellas,738.25,4,2953.0
2023-12-05,Ciudad de México,Airbnb,130.26,10,1302.6
2025-03-31,Moscú,Hotel 4 estrellas,148.32,6,889.92
2024-07-05,Seúl,Hostal,14.58,13,189.54
2024-03-16,Buenos Aires,Hotel 5 estrellas,677.89,14,9490.46
2024-03-04,Ciudad de México,Hotel 5 estrellas,560.47,1,560.47
2025-03-29,Toronto,Hotel 5 estrellas,562.43,2,1124.86
2023-06-03,Lima,Hotel 3 estrellas,143.37,8,1146.96
2024-02-14,Moscú,Hotel 5 estrellas,305.66,7,2139.62
2024-06-11,Ciudad del Cabo,Hotel 5 estrellas,479.94,11,5279.34
2023-06-02,Seúl,Hotel 5 estrellas,320.55,4,1282.2
2023-04-17,Estambul,Hotel 2 estrellas,71.78,4,287.12
2024-09-08,Ciudad del Cabo,Airbnb,83.55,2,167.1
2022-11-04,Estambul,Hotel 2 estrellas,73.51,8,588.08
2023-06-24,San Francisco,Hotel 3 estrellas,97.94,5,489.7
2023-12-24,Berlín,Hotel 2 estrellas,66.36,8,530.88
2022-06-29,Río de Janeiro,Hotel 2 estrellas,78.63,12,943.56
2025-02-22,Barcelona,Airbnb,41.01,9,369.09
2023-11-28,Berlín,Hotel 2 estrellas,65.67,7,459.69
2022-09-12,Toronto,Hotel 5 estrellas,974.45,3,2923.35
2022-11-03,Tokio,Hotel 2 estrellas,42.11,1,42.11
2023-03-09,Toronto,Hostal,19.78,1,19.78
2024-09-29,Bangkok,Hotel 5 estrellas,273.45,14,3828.3
2023-03-27,Tokio,Airbnb,176.37,1,176.37
2024-05-19,San Francisco,Airbnb,178.38,12,2140.56
2025-02-11,Tokio,Hotel 2 estrellas,77.12,9,694.08
2023-05-09,Buenos Aires,Airbnb,122.61,1,122.61
2022-06-09,Barcelona,Hostal,10.97,10,109.7
2024-02-13,Ciudad de México,Hotel 3 estrellas,135.47,1,135.47
2023-11-15,París,Hostal,38.39,1,38.39
2022-10-18,Lima,Hotel 3 estrellas,109.9,8,879.2
2023-07-03,Seúl,Hotel 3 estrellas,102.89,11,1131.79
2023-07-09,Londres,Airbnb,112.6,11,1238.6
2023-03-31,Delhi,Hotel 2 estrellas,49.15,14,688.1
2022-10-01,Praga,Hotel 2 estrellas,46.99,7,328.93
2023-12-08,Londres,Hotel 5 estrellas,394.07,5,1970.35
2025-04-06,Sídney,Hotel 4 estrellas,194.76,4,779.04
2025-03-11,Ciudad del Cabo,Hotel 4 estrellas,216.74,1,216.74
2023-07-16,Dubái,Hotel 4 estrellas,130.25,5,651.25
2022-08-30,Buenos Aires,Hotel 5 estrellas,518.59,4,2074.36
2025-01-29,Lima,Hotel 4 estrellas,220.01,11,2420.11
2024-12-24,Seúl,Hotel 3 estrellas,85.62,8,684.96
2023-12-23,Bangkok,Airbnb,139.53,3,418.59
2022-09-08,Seúl,Hotel 2 estrellas,50.41,11,554.51
2023-03-20,Estambul,Airbnb,197.36,1,197.36
2022-06-03,Nueva York,Airbnb,160.85,4,643.4
2024-09-03,Moscú,Hostal,35.57,5,177.85
2024-08-04,Berlín,Hotel 2 estrellas,56.88,2,113.76
2025-04-14,Buenos Aires,Hotel 2 estrellas,78.88,11,867.68
2023-09-04,Ámsterdam,Airbnb,59.06,9,531.54
2024-02-06,Moscú,Hotel 4 estrellas,208.41,10,2084.1
2022-09-24,Praga,Airbnb,62.16,11,683.76
2022-09-26,Río de Janeiro,Hotel 2 estrellas,59.41,8,475.28
2023-06-16,Río de Janeiro,Hostal,34.63,11,380.93
2022-09-15,Delhi,Hostal,44.61,8,356.88
2024-10-04,Berlín,Hotel 2 estrellas,72.87,10,728.7
2023-04-01,Singapur,Hotel 4 estrellas,104.38,5,521.9
2022-12-05,Lima,Hotel 5 estrellas,378.05,14,5292.7
2023-12-16,Bangkok,Airbnb,65.76,6,394.56
2023-06-09,Nueva York,Airbnb,145.66,9,1310.94
2023-08-21,Ámsterdam,Hotel 5 estrellas,841.74,8,6733.92
2024-07-31,Ciudad de México,Hostal,27.59,12,331.08
2025-03-02,San Francisco,Airbnb,44.52,12,534.24
2022-11-01,Toronto,Hotel 2 estrellas,40.11,12,481.32
2024-08-12,Moscú,Airbnb,57.12,10,571.2
2022-12-12,San Francisco,Airbnb,159.72,14,2236.08
2024-01-18,Buenos Aires,Hotel 5 estrellas,343.31,8,2746.48
2022-05-31,Lima,Hotel 3 estrellas,116.6,14,1632.4
2023-07-24,Ciudad del Cabo,Hostal,43.51,9,391.59
2024-02-20,Berlín,Hotel 4 estrellas,227.39,2,454.78
2024-03-02,Ciudad de México,Hotel 3 estrellas,83.33,8,666.64
2023-08-05,El Cairo,Hotel 3 estrellas,128.78,10,1287.8
2025-03-20,Estambul,Hostal,14.77,13,192.01
2024-07-14,Barcelona,Airbnb,48.87,1,48.87
2024-09-12,Seúl,Hostal,48.83,11,537.13
2023-03-02,Delhi,Hotel 5 estrellas,483.5,4,1934.0
2024-09-12,Toronto,Hotel 5 estrellas,370.09,10,3700.9
2023-07-19,Estambul,Hostal,28.03,12,336.36
2023-12-21,Seúl,Hotel 2 estrellas,44.64,14,624.96
2022-12-13,El Cairo,Hostal,11.03,9,99.27
2023-04-21,Bangkok,Hotel 2 estrellas,67.08,13,872.04
2024-08-05,Barcelona,Hotel 3 estrellas,118.08,13,1535.04
2023-12-26,Tokio,Hotel 5 estrellas,367.5,4,1470.0
2022-08-01,Río de Janeiro,Hotel 4 estrellas,171.02,1,171.02
2023-02-13,Bangkok,Hostal,24.47,4,97.88
2025-01-12,San Francisco,Hotel 5 estrellas,910.59,5,4552.95
2022-09-25,Sídney,Hostal,20.99,8,167.92
2024-08-28,Ciudad del Cabo,Hotel 3 estrellas,81.92,8,655.36
2024-11-02,Praga,Hotel 5 estrellas,498.69,6,2992.14
2024-11-05,Río de Janeiro,Hotel 2 estrellas,76.49,5,382.45
2024-05-31,Barcelona,Airbnb,153.84,10,1538.4
2023-12-13,Buenos Aires,Hotel 5 estrellas,247.08,11,2717.88
2024-10-26,Ciudad del Cabo,Hotel 4 estrellas,131.91,4,527.64
2022-12-07,Tokio,Hotel 4 estrellas,160.05,5,800.25
2024-04-13,París,Hotel 4 estrellas,188.9,8,1511.2
2024-09-01,El Cairo,Hostal,45.88,9,412.92
2024-04-13,Delhi,Hotel 5 estrellas,626.58,7,4386.06
2024-10-12,Dubái,Hotel 5 estrellas,863.99,10,8639.9
2024-11-18,Tokio,Hotel 4 estrellas,206.89,3,620.67
2025-03-14,Bangkok,Hotel 4 estrellas,112.47,1,112.47
2023-12-05,Lima,Hotel 3 estrellas,131.0,11,1441.0
2022-11-19,Estambul,Airbnb,135.57,14,1897.98
2022-07-24,Londres,Hotel 2 estrellas,68.05,11,748.55
2025-03-06,Nueva York,Hostal,48.02,1,48.02
2023-09-05,Estambul,Hotel 2 estrellas,57.76,4,231.04
2024-02-19,Praga,Hotel 2 estrellas,79.58,8,636.64
2023-09-02,Lima,Hostal,17.91,2,35.82
2024-11-27,Singapur,Hotel 3 estrellas,129.75,7,908.25
2022-10-30,Moscú,Hotel 5 estrellas,739.76,12,8877.12
2023-01-09,Singapur,Airbnb,166.65,14,2333.1
2025-04-15,Dubái,Hotel 5 estrellas,940.09,1,940.09
2023-12-14,Bangkok,Hotel 4 estrellas,156.38,7,1094.66
2025-03-22,Tokio,Hotel 2 estrellas,47.95,11,527.45
2023-03-22,Seúl,Hotel 2 estrellas,59.68,9,537.12
2023-03-21,Sídney,Hostal,18.63,11,204.93
2023-05-29,Ámsterdam,Hotel 3 estrellas,102.17,14,1430.38
2023-02-17,París,Hotel 5 estrellas,406.71,8,3253.68
2024-06-02,Estambul,Hotel 2 estrellas,76.55,6,459.3
2022-10-08,Ámsterdam,Hotel 5 estrellas,204.46,13,2657.98
2024-02-21,Barcelona,Airbnb,94.41,1,94.41
2024-12-25,Tokio,Hotel 2 estrellas,47.04,1,47.04
2022-11-12,Tokio,Hotel 3 estrellas,73.66,7,515.62
2022-06-22,Delhi,Hostal,32.74,1,32.74
2023-11-23,Praga,Hostal,24.75,1,24.75
2024-05-07,Buenos Aires,Hotel 4 estrellas,161.66,10,1616.6
2024-03-19,Roma,Airbnb,44.53,3,133.59
2023-03-18,Ámsterdam,Hostal,21.27,9,191.43
2025-02-17,Nueva York,Hotel 2 estrellas,68.1,14,953.4
2023-02-14,Singapur,Airbnb,150.53,13,1956.89
2022-09-09,Delhi,Hotel 3 estrellas,128.57,5,642.85
2024-09-24,El Cairo,Hotel 4 estrellas,169.38,13,2201.94
2024-07-02,Londres,Hotel 3 estrellas,136.52,9,1228.68
2023-01-29,Praga,Hotel 2 estrellas,77.28,13,1004.64
2023-04-26,Sídney,Hotel 4 estrellas,188.39,1,188.39
2025-02-08,Delhi,Hotel 5 estrellas,902.7,6,5416.2
2023-11-12,Ámsterdam,Hostal,23.16,2,46.32
2023-08-29,Lima,Hotel 2 estrellas,56.22,14,787.08
2023-07-27,Roma,Hotel 2 estrellas,42.31,3,126.93
2023-07-15,San Francisco,Hotel 2 estrellas,74.52,13,968.76
2024-10-03,Londres,Hotel 4 estrellas,238.55,4,954.2
2023-12-06,Dubái,Hotel 2 estrellas,75.77,8,606.16
2023-08-26,París,Hotel 3 estrellas,99.31,3,297.93
2025-02-08,Singapur,Hotel 5 estrellas,278.91,3,836.73
2024-05-10,Nueva York,Hotel 2 estrellas,60.86,7,426.02
2022-10-10,Berlín,Hotel 2 estrellas,71.78,1,71.78
2023-07-06,Barcelona,Airbnb,186.53,6,1119.18
2023-09-15,Moscú,Hostal,13.06,13,169.78
2023-04-09,Singapur,Hostal,10.22,8,81.76
2024-08-14,Delhi,Hotel 2 estrellas,72.64,6,435.84
2023-06-23,Londres,Hotel 3 estrellas,67.64,4,270.56
2023-03-06,Lima,Hotel 4 estrellas,147.82,11,1626.02
2023-12-21,Barcelona,Hotel 5 estrellas,683.35,13,8883.55
2022-12-30,El Cairo,Hostal,45.36,10,453.6
2025-02-18,Estambul,Hotel 3 estrellas,68.66,9,617.94
2022-11-22,Nueva York,Hotel 2 estrellas,66.93,3,200.79
2022-06-11,Tokio,Hostal,13.05,9,117.45
2025-04-23,Tokio,Hotel 3 estrellas,136.22,12,1634.64
2023-10-25,Bangkok,Hotel 3 estrellas,108.52,7,759.64
2023-04-14,Ciudad del Cabo,Airbnb,114.05,12,1368.6
2023-07-27,Dubái,Airbnb,145.49,2,290.98
2022-10-14,Tokio,Hotel 2 estrellas,41.99,11,461.89
2023-12-12,Ciudad del Cabo,Hotel 2 estrellas,41.52,9,373.68
2022-12-08,Toronto,Hostal,49.06,4,196.24
2024-05-01,Estambul,Hotel 3 estrellas,81.62,8,652.96
2023-04-13,Londres,Airbnb,46.89,14,656.46
2024-09-16,Toronto,Hotel 4 estrellas,142.65,14,1997.1
2023-05-20,Praga,Hotel 5 estrellas,709.45,7,4966.15
2024-11-08,El Cairo,Hotel 3 estrellas,72.5,9,652.5
2023-07-04,Moscú,Hotel 4 estrellas,215.52,11,2370.72
2024-03-18,San Francisco,Airbnb,55.06,13,715.78
2024-04-01,Lima,Hotel 3 estrellas,105.55,13,1372.15
2025-02-04,Singapur,Hotel 2 estrellas,77.5,11,852.5
2024-04-17,San Francisco,Hotel 5 estrellas,383.62,12,4603.44
2022-11-05,Lima,Airbnb,63.26,4,253.04
2024-12-16,Ciudad del Cabo,Hotel 2 estrellas,67.11,2,134.22
2023-09-21,Toronto,Hotel 4 estrellas,228.68,4,914.72
2024-09-21,Buenos Aires,Hostal,30.31,3,90.93
2023-05-15,Sídney,Hostal,21.61,2,43.22
2022-08-15,San Francisco,Hotel 5 estrellas,846.35,3,2539.05
2022-12-09,Seúl,Hostal,36.39,9,327.51
2022-08-15,Seúl,Hotel 5 estrellas,601.21,4,2404.84
2024-11-12,Dubái,Hostal,11.22,6,67.32
2022-12-14,Bangkok,Hotel 5 estrellas,335.83,11,3694.13
2024-12-21,Ciudad del Cabo,Hotel 5 estrellas,381.06,13,4953.78
2023-08-29,Ámsterdam,Hotel 3 estrellas,143.03,13,1859.39
2022-09-20,Río de Janeiro,Hotel 5 estrellas,384.44,12,4613.28
2022-07-13,San Francisco,Hotel 3 estrellas,75.05,9,675.45
2023-02-27,Nueva York,Hotel 4 estrellas,107.13,10,1071.3
2023-12-03,Moscú,Hotel 4 estrellas,130.63,2,261.26
2024-10-22,El Cairo,Hotel 2 estrellas,51.09,11,561.99
2023-06-02,Barcelona,Hotel 2 estrellas,68.37,11,752.07
2023-06-17,El Cairo,Hotel 3 estrellas,69.65,6,417.9
2023-08-21,París,Hotel 4 estrellas,139.07,7,973.49
2022-10-09,Toronto,Hotel 3 estrellas,149.21,6,895.26
2022-11-20,Delhi,Hotel 4 estrellas,153.15,7,1072.05
2024-11-15,París,Hotel 3 estrellas,135.71,8,1085.68
2024-09-02,Río de Janeiro,Hotel 4 estrellas,156.73,9,1410.57
2024-03-24,Roma,Airbnb,163.91,6,983.46
2024-10-17,Delhi,Hotel 4 estrellas,183.46,14,2568.44
2024-02-27,Tokio,Hotel 5 estrellas,556.45,6,3338.7
2024-02-27,Toronto,Hotel 2 estrellas,60.7,1,60.7
2023-11-05,Bangkok,Hotel 3 estrellas,93.09,12,1117.08
2025-03-17,Moscú,Hotel 5 estrellas,847.76,6,5086.56
2024-03-30,Ámsterdam,Hotel 5 estrellas,449.18,6,2695.08
2022-12-30,Londres,Hotel 4 estrellas,149.03,14,2086.42
2022-06-19,Moscú,Hotel 3 estrellas,99.18,4,396.72
2025-01-03,Ciudad de México,Airbnb,55.5,4,222.0
2024-11-11,Seúl,Airbnb,174.12,14,2437.68
2023-07-27,Praga,Hotel 2 estrellas,57.76,13,750.88
2025-04-08,Lima,Hotel 5 estrellas,819.31,11,9012.41
2024-11-12,Berlín,Hotel 3 estrellas,93.31,2,186.62
2023-06-24,Seúl,Airbnb,93.1,2,186.2
2024-07-13,Singapur,Hotel 2 estrellas,40.96,14,573.44
2024-03-10,Río de Janeiro,Hotel 5 estrellas,724.84,12,8698.08
2025-03-06,Tokio,Hotel 2 estrellas,42.68,8,341.44
2025-01-26,Moscú,Hostal,31.21,12,374.52
2024-12-02,Singapur,Hotel 3 estrellas,80.47,9,724.23
2023-09-15,Singapur,Hotel 2 estrellas,76.08,4,304.32
2025-02-12,Nueva York,Hotel 4 estrellas,182.83,9,1645.47
2024-10-27,Ciudad del Cabo,Hotel 4 estrellas,227.28,4,909.12
2023-12-15,Ciudad del Cabo,Hotel 3 estrellas,127.9,13,1662.7
2023-02-04,Delhi,Airbnb,107.47,2,214.94
2024-09-02,Londres,Airbnb,172.58,5,862.9
2023-07-09,Seúl,Hotel 5 estrellas,354.53,10,3545.3
2022-12-04,Nueva York,Hostal,40.21,14,562.94
2023-01-11,Seúl,Hotel 4 estrellas,198.93,4,795.72
2024-03-13,Nueva York,Hotel 2 estrellas,60.67,8,485.36
2022-11-10,Roma,Hotel 3 estrellas,74.65,3,223.95
2023-11-01,Estambul,Hotel 2 estrellas,76.05,2,152.1
2023-02-10,París,Hotel 5 estrellas,948.29,5,4741.45
2023-01-15,Tokio,Hotel 4 estrellas,136.72,3,410.16
2024-05-13,Tokio,Hotel 3 estrellas,145.13,13,1886.69
2023-03-24,Seúl,Airbnb,142.29,9,1280.61
2025-03-20,Singapur,Hostal,21.83,14,305.62
2022-06-09,El Cairo,Hotel 2 estrellas,78.55,5,392.75
2023-05-03,Lima,Hotel 5 estrellas,454.48,13,5908.24
2022-11-02,Berlín,Hostal,15.88,1,15.88
2024-01-18,París,Hotel 5 estrellas,244.01,7,1708.07
2025-02-05,Buenos Aires,Hostal,20.48,11,225.28
2022-12-15,Moscú,Hotel 3 estrellas,120.72,11,1327.92
2023-02-13,Río de Janeiro,Hotel 4 estrellas,147.01,2,294.02
2024-07-15,Delhi,Hotel 4 estrellas,108.75,8,870.0
2024-05-19,Nueva York,Hotel 2 estrellas,60.27,13,783.51
2023-03-16,Barcelona,Airbnb,199.26,5,996.3
2022-09-19,Ámsterdam,Airbnb,108.07,4,432.28
2023-04-14,Roma,Airbnb,64.14,4,256.56
2023-01-05,Lima,Hotel 5 estrellas,537.34,8,4298.72
2023-06-20,Ámsterdam,Hotel 3 estrellas,133.37,11,1467.07
2025-03-04,Buenos Aires,Hotel 4 estrellas,238.68,5,1193.4
2024-04-04,El Cairo,Airbnb,161.43,12,1937.16
2023-11-19,Berlín,Airbnb,50.58,10,505.8
2024-02-14,Lima,Hotel 2 estrellas,61.4,2,122.8
2024-05-08,Nueva York,Hotel 3 estrellas,96.82,13,1258.66
2023-05-01,Ciudad de México,Hotel 3 estrellas,141.86,11,1560.46
2022-11-05,Moscú,Hotel 5 estrellas,606.83,6,3640.98
2022-11-09,Buenos Aires,Hostal,29.42,10,294.2
2022-08-01,Lima,Hotel 3 estrellas,128.48,12,1541.76
2025-03-29,Delhi,Hostal,19.95,14,279.3
2023-09-24,Seúl,Airbnb,155.39,9,1398.51
2022-07-08,Río de Janeiro,Hostal,34.32,12,411.84
2023-06-27,Lima,Hostal,25.02,12,300.24
2024-04-28,Río de Janeiro,Hotel 2 estrellas,45.16,8,361.28
2024-09-13,Tokio,Hotel 2 estrellas,62.16,1,62.16
2023-01-14,Nueva York,Hotel 2 estrellas,41.08,8,328.64
2023-09-25,El Cairo,Hostal,44.2,3,132.6
2024-09-05,Seúl,Hotel 3 estrellas,76.9,11,845.9
2022-07-25,San Francisco,Airbnb,107.09,7,749.63
2024-01-04,Toronto,Airbnb,159.44,8,1275.52
2023-01-31,Ámsterdam,Hotel 5 estrellas,301.0,7,2107.0
2024-09-07,París,Hotel 3 estrellas,115.08,10,1150.8
2023-05-30,Praga,Airbnb,98.54,9,886.86
2022-11-08,Toronto,Hotel 5 estrellas,375.67,2,751.34
2022-08-12,Delhi,Hotel 4 estrellas,144.9,3,434.7
2022-09-01,Berlín,Hotel 3 estrellas,70.8,3,212.4
2024-06-11,Moscú,Hostal,24.98,13,324.74
2023-04-09,Tokio,Hotel 4 estrellas,228.09,3,684.27
2023-11-21,Nueva York,Hotel 3 estrellas,74.95,12,899.4
2023-12-01,Sídney,Hotel 4 estrellas,194.04,13,2522.52
2025-04-25,Tokio,Hotel 5 estrellas,642.64,13,8354.32
2024-04-03,Toronto,Hostal,43.28,13,562.64
2023-01-06,Delhi,Airbnb,191.73,8,1533.84
2024-10-29,Londres,Airbnb,125.92,7,881.44
2023-07-05,El Cairo,Airbnb,123.33,3,369.99
2024-01-28,Barcelona,Airbnb,162.34,11,1785.74
2023-08-30,Toronto,Hotel 3 estrellas,141.94,4,567.76
2022-10-08,Nueva York,Hotel 4 estrellas,136.15,12,1633.8
2024-01-10,Lima,Hostal,15.26,10,152.6
2025-02-20,Ámsterdam,Hotel 4 estrellas,152.35,1,152.35
2023-07-03,Barcelona,Hotel 3 estrellas,147.68,3,443.04
2024-08-10,Seúl,Hotel 2 estrellas,67.74,9,609.66
2024-03-23,Seúl,Hotel 2 estrellas,40.86,7,286.02
2022-10-25,Moscú,Hotel 5 estrellas,478.17,11,5259.87
2025-01-16,Buenos Aires,Hostal,30.88,14,432.32
2025-04-28,San Francisco,Hotel 3 estrellas,118.67,11,1305.37
2023-10-23,San Francisco,Hotel 4 estrellas,102.1,8,816.8
2022-08-05,Río de Janeiro,Hotel 5 estrellas,672.19,14,9410.66
2023-04-30,Nueva York,Hotel 3 estrellas,93.89,9,845.01
2023-01-28,Dubái,Hotel 5 estrellas,300.55,2,601.1
2022-10-15,San Francisco,Hotel 2 estrellas,62.67,3,188.01
2023-08-02,Sídney,Hotel 4 estrellas,158.03,4,632.12
2025-02-12,Ciudad de México,Hotel 2 estrellas,47.07,9,423.63
2022-05-30,Tokio,Hostal,49.23,6,295.38
2025-04-26,Singapur,Hotel 3 estrellas,69.4,1,69.4
2024-11-18,Delhi,Airbnb,149.0,5,745.0
2025-01-20,Tokio,Hotel 2 estrellas,53.97,9,485.73
2022-10-18,Roma,Hotel 5 estrellas,879.19,1,879.19
2023-04-14,Buenos Aires,Hotel 5 estrellas,947.61,14,13266.54
2023-10-25,Nueva York,Hotel 3 estrellas,104.35,4,417.4
2023-11-01,Sídney,Hostal,40.52,4,162.08
2022-07-03,Bangkok,Hotel 4 estrellas,175.66,14,2459.24
2024-08-26,Barcelona,Airbnb,66.25,12,795.0
2024-03-19,Sídney,Hotel 4 estrellas,116.28,8,930.24
2024-12-21,Moscú,Airbnb,86.85,10,868.5
2024-05-10,Moscú,Hotel 4 estrellas,150.87,11,1659.57
2023-04-29,Buenos Aires,Hotel 2 estrellas,78.5,3,235.5
2024-12-18,San Francisco,Hotel 5 estrellas,629.84,5,3149.2
2022-12-15,Bangkok,Hotel 4 estrellas,108.13,7,756.91
2023-04-16,Bangkok,Airbnb,70.37,4,281.48
2022-11-20,París,Hotel 3 estrellas,90.19,4,360.76
2022-12-10,Seúl,Hotel 5 estrellas,722.85,4,2891.4
2025-02-20,París,Hotel 2 estrellas,47.17,7,330.19
2022-10-15,Toronto,Hotel 4 estrellas,190.41,10,1904.1
2023-11-06,Ciudad del Cabo,Hotel 2 estrellas,68.13,14,953.82
2024-07-26,Río de Janeiro,Hotel 2 estrellas,52.34,13,680.42
2022-11-03,Nueva York,Airbnb,31.05,5,155.25
2024-01-08,Delhi,Hotel 2 estrellas,41.03,14,574.42
2023-01-30,Bangkok,Hotel 5 estrellas,719.13,12,8629.56
2024-04-11,Estambul,Hotel 4 estrellas,111.73,14,1564.22
2022-08-26,Ciudad del Cabo,Hotel 2 estrellas,62.55,2,125.1
2023-07-25,El Cairo,Hotel 5 estrellas,364.11,2,728.22
2023-12-30,Dubái,Airbnb,182.58,10,1825.8
2023-10-30,París,Hotel 5 estrellas,949.68,11,10446.48
2025-03-19,Barcelona,Hostal,11.02,13,143.26
2024-10-06,Ciudad de México,Airbnb,73.18,7,512.26
2024-09-11,Sídney,Hotel 3 estrellas,78.83,1,78.83
2023-09-21,Barcelona,Hotel 4 estrellas,173.94,5,869.7
2024-02-25,Sídney,Hostal,37.64,7,263.48
2024-01-15,Barcelona,Hotel 2 estrellas,65.6,3,196.8
2022-10-01,Singapur,Hotel 3 estrellas,135.34,12,1624.08
2024-04-12,Ciudad de México,Hotel 5 estrellas,475.96,4,1903.84
2024-01-04,Ciudad de México,Hotel 5 estrellas,443.56,14,6209.84
2023-05-24,Lima,Hotel 5 estrellas,242.01,12,2904.12
2024-03-22,Buenos Aires,Hotel 5 estrellas,770.29,6,4621.74
2022-11-01,Lima,Hotel 5 estrellas,663.74,12,7964.88
2022-11-11,Dubái,Airbnb,97.17,4,388.68
2024-05-23,Río de Janeiro,Hotel 4 estrellas,171.53,14,2401.42
