Fecha,Origen,Destino,Distancia_km,Precio_USD,Clase
2024-11-12,FRA (Frankfurt),DOH (Doha),10221,2848.43,1
2024-04-26,LAX (Los Ángeles),MAD (Madrid),13558,1441.23,0
2024-02-18,GRU (São Paulo),HND (Tokio),13708,1504.6,0
2022-04-05,LHR (Londres),ORD (Chicago),10469,1160.45,0
2021-07-12,HND (Tokio),SYD (Sídney),11890,1165.14,0
2021-05-30,FRA (Frankfurt),DEL (Delhi),8874,947.86,0
2024-05-19,LAX (Los Ángeles),CDG (París),14583,1591.33,0
2023-02-23,JFK (Nueva York),CDG (París),9974,2627.2,1
2020-09-04,SYD (Sídney),PVG (Shanghái),2885,801.49,1
2022-03-01,DOH (Doha),MAD (Madrid),10989,1214.13,0
2024-06-17,DXB (Dubái),ORD (Chicago),13049,1443.45,0
2023-09-19,PVG (Shanghái),EZE (Buenos Aires),11467,1163.93,0
2021-07-06,NRT (Tokio),JFK (Nueva York),13209,1277.65,0
2023-12-25,LAX (Los Ángeles),FRA (Frankfurt),11300,1186.66,0
2022-03-22,EZE (Buenos Aires),SYD (Sídney),11484,1138.05,0
2020-07-04,DXB (Dubái),SYD (Sídney),10762,1090.99,0
2020-11-19,LHR (Londres),PVG (Shanghái),10876,1079.91,0
2021-12-21,PVG (Shanghái),DOH (Doha),9808,2562.88,1
2024-04-17,DOH (Doha),SIN (Singapur),13581,6833.08,2
2024-03-18,CDG (París),SIN (Singapur),10839,1236.54,0
2024-04-20,PEK (Pekín),HND (Tokio),14007,3578.38,1
2023-06-02,DOH (Doha),PVG (Shanghái),9400,996.42,0
2024-07-09,DOH (Doha),CDG (París),14416,1527.43,0
2023-09-04,LHR (Londres),FRA (Frankfurt),9509,964.64,0
2024-01-10,HND (Tokio),PVG (Shanghái),8679,2253.32,1
2021-12-24,LHR (Londres),LAX (Los Ángeles),7093,723.1,0
2021-07-16,CDG (París),ORD (Chicago),9201,4642.2,2
2023-10-09,PEK (Pekín),DEL (Delhi),9342,992.77,0
2022-09-12,ORD (Chicago),DXB (Dubái),13010,6589.19,2
2023-04-22,PVG (Shanghái),LHR (Londres),14518,7746.78,2
2022-02-05,ATL (Atlanta),DXB (Dubái),11186,1163.62,0
2025-03-13,SYD (Sídney),NRT (Tokio),12983,1310.86,0
2022-10-20,FRA (Frankfurt),SYD (Sídney),8030,897.65,0
2023-08-15,ORD (Chicago),DOH (Doha),9777,1053.46,0
2020-12-03,PVG (Shanghái),SYD (Sídney),536,51.52,0
2024-08-11,FRA (Frankfurt),DOH (Doha),11415,1274.16,0
2023-04-03,LHR (Londres),GRU (São Paulo),9475,987.47,0
2023-09-30,FRA (Frankfurt),LHR (Londres),8569,923.48,0
2021-07-09,CPT (Ciudad del Cabo),LHR (Londres),14406,1467.53,0
2021-04-25,CDG (París),MAD (Madrid),10066,1039.31,0
2024-07-12,DEL (Delhi),FRA (Frankfurt),12849,1334.16,0
2021-05-11,DOH (Doha),PEK (Pekín),10627,6107.78,2
2025-03-15,SIN (Singapur),ORD (Chicago),13281,1415.37,0
2022-08-09,LHR (Londres),HND (Tokio),14927,1675.94,0
2023-05-05,ATL (Atlanta),CDG (París),11918,1214.05,0
2020-10-31,ORD (Chicago),LAX (Los Ángeles),11361,1120.95,0
2023-08-07,PEK (Pekín),DXB (Dubái),9450,971.54,0
2025-02-14,JFK (Nueva York),DXB (Dubái),14888,1500.87,0
2020-11-02,PVG (Shanghái),LHR (Londres),8639,882.66,0
2021-12-12,ORD (Chicago),SIN (Singapur),14670,1564.14,0
2022-04-05,CPT (Ciudad del Cabo),DEL (Delhi),11137,1155.36,0
2021-01-13,EZE (Buenos Aires),GRU (São Paulo),10129,1025.92,0
2023-12-02,MAD (Madrid),EZE (Buenos Aires),10634,1101.98,0
2023-06-17,SIN (Singapur),FRA (Frankfurt),8846,880.42,0
2024-05-20,SYD (Sídney),JFK (Nueva York),9867,1033.58,0
2021-11-22,CDG (París),HND (Tokio),8592,2346.82,1
2024-07-10,DXB (Dubái),CDG (París),8618,880.32,0
2022-01-28,EZE (Buenos Aires),HND (Tokio),10464,1195.32,0
2022-04-25,NRT (Tokio),FRA (Frankfurt),9760,1111.55,0
2025-02-09,SIN (Singapur),GRU (São Paulo),2640,279.88,0
2023-06-29,LAX (Los Ángeles),DEL (Delhi),11062,1093.61,0
2024-02-17,EZE (Buenos Aires),LAX (Los Ángeles),10659,6113.98,2
2024-01-20,FRA (Frankfurt),EZE (Buenos Aires),10614,1116.71,0
2023-05-29,DXB (Dubái),NRT (Tokio),13666,1413.49,0
2023-02-24,CPT (Ciudad del Cabo),LHR (Londres),8363,876.27,0
2024-06-08,GRU (São Paulo),LHR (Londres),9712,1079.25,0
2021-03-23,DXB (Dubái),LHR (Londres),12427,1257.08,0
2024-11-27,EZE (Buenos Aires),PVG (Shanghái),12213,1328.38,0
2022-11-20,GRU (São Paulo),PEK (Pekín),8905,893.47,0
2024-06-14,DEL (Delhi),SIN (Singapur),14060,1583.41,0
2021-06-15,ATL (Atlanta),PVG (Shanghái),13237,6562.91,2
2021-10-07,GRU (São Paulo),NRT (Tokio),11529,1184.71,0
2023-10-14,LHR (Londres),LAX (Los Ángeles),3152,316.61,0
2022-11-13,DOH (Doha),DEL (Delhi),6145,1511.03,1
2023-10-11,ORD (Chicago),PVG (Shanghái),13646,3460.91,1
2021-01-29,HND (Tokio),SIN (Singapur),9986,1120.49,0
2021-01-24,LAX (Los Ángeles),NRT (Tokio),8905,990.36,0
2025-03-06,SYD (Sídney),SIN (Singapur),970,98.62,0
2022-11-01,DOH (Doha),ORD (Chicago),11466,1112.7,0
2021-04-29,CDG (París),ORD (Chicago),14829,4103.82,1
2023-02-22,NRT (Tokio),ORD (Chicago),8764,993.62,0
2022-05-19,DXB (Dubái),JFK (Nueva York),11133,1081.1,0
2024-06-02,NRT (Tokio),CPT (Ciudad del Cabo),12858,1324.58,0
2020-08-20,DOH (Doha),HND (Tokio),12977,1459.06,0
2025-03-12,DOH (Doha),LAX (Los Ángeles),9915,2497.22,1
2024-10-02,MAD (Madrid),HND (Tokio),12909,3480.28,1
2020-09-09,DEL (Delhi),SYD (Sídney),9518,4541.42,2
2022-03-08,JFK (Nueva York),DOH (Doha),10658,1204.87,0
2024-07-29,EZE (Buenos Aires),FRA (Frankfurt),10975,2661.49,1
2023-09-07,PVG (Shanghái),ORD (Chicago),9807,945.04,0
2021-02-23,CDG (París),PVG (Shanghái),8177,915.19,0
2021-12-29,PVG (Shanghái),SYD (Sídney),7592,798.66,0
2021-01-12,FRA (Frankfurt),DEL (Delhi),14665,3490.64,1
2024-08-24,ORD (Chicago),DXB (Dubái),10479,2681.61,1
2020-11-05,ATL (Atlanta),DEL (Delhi),11776,3277.04,1
2025-04-10,DEL (Delhi),EZE (Buenos Aires),14415,1393.69,0
2021-01-17,PEK (Pekín),EZE (Buenos Aires),14329,3537.17,1
2022-04-07,GRU (São Paulo),CPT (Ciudad del Cabo),13065,1423.8,0
2023-12-18,GRU (São Paulo),LAX (Los Ángeles),14304,1374.62,0
2021-01-11,EZE (Buenos Aires),LAX (Los Ángeles),13410,1524.31,0
2025-02-17,EZE (Buenos Aires),MAD (Madrid),11422,6042.67,2
2020-11-30,DOH (Doha),PEK (Pekín),10490,2801.83,1
2023-02-01,ORD (Chicago),SIN (Singapur),8238,883.42,0
2020-07-23,ORD (Chicago),FRA (Frankfurt),14889,4106.51,1
2023-08-21,DXB (Dubái),CPT (Ciudad del Cabo),11173,1227.05,0
2021-11-30,PEK (Pekín),LAX (Los Ángeles),12051,1251.27,0
2024-06-09,PEK (Pekín),MAD (Madrid),11943,1349.33,0
2022-01-15,DOH (Doha),FRA (Frankfurt),10799,1075.26,0
2023-10-28,CDG (París),SYD (Sídney),12488,1381.74,0
2020-08-04,CPT (Ciudad del Cabo),EZE (Buenos Aires),12691,1283.78,0
2022-03-24,HND (Tokio),NRT (Tokio),3212,818.41,1
2024-03-14,DXB (Dubái),HND (Tokio),14558,7342.05,2
2024-07-02,SYD (Sídney),CDG (París),9966,1114.96,0
2020-06-12,HND (Tokio),SYD (Sídney),11646,1292.99,0
2021-08-11,DXB (Dubái),PVG (Shanghái),14294,4063.94,1
2024-11-28,LHR (Londres),DEL (Delhi),9071,1023.32,0
2022-08-06,PEK (Pekín),HND (Tokio),10404,1022.24,0
2020-11-30,ORD (Chicago),PVG (Shanghái),14452,1532.36,0
2020-11-29,SYD (Sídney),CDG (París),13098,1430.53,0
2024-06-12,ATL (Atlanta),PVG (Shanghái),12643,1204.06,0
2024-09-09,NRT (Tokio),GRU (São Paulo),11380,1140.18,0
2023-05-05,HND (Tokio),DOH (Doha),10058,970.48,0
2020-09-23,LAX (Los Ángeles),DOH (Doha),9484,954.12,0
2023-07-17,GRU (São Paulo),FRA (Frankfurt),8894,887.37,0
2021-07-19,ATL (Atlanta),DEL (Delhi),10038,5474.88,2
2025-01-11,SIN (Singapur),EZE (Buenos Aires),10889,1120.64,0
2020-09-16,SYD (Sídney),CDG (París),8127,934.31,0
2021-07-11,MAD (Madrid),ATL (Atlanta),11344,1213.03,0
2024-10-11,ORD (Chicago),JFK (Nueva York),12505,1312.04,0
2021-01-21,DOH (Doha),DEL (Delhi),2011,201.62,0
2020-06-07,LHR (Londres),LAX (Los Ángeles),5565,593.2,0
2025-02-08,JFK (Nueva York),LHR (Londres),11726,1206.27,0
2024-03-18,SIN (Singapur),GRU (São Paulo),4998,567.17,0
2022-02-15,GRU (São Paulo),NRT (Tokio),9367,5214.06,2
2022-10-05,GRU (São Paulo),ORD (Chicago),10932,6079.2,2
2021-04-19,PVG (Shanghái),ATL (Atlanta),9023,4421.93,2
2023-05-31,GRU (São Paulo),SYD (Sídney),4649,528.88,0
2024-06-03,HND (Tokio),CDG (París),10386,1105.9,0
2021-05-05,DOH (Doha),SYD (Sídney),9568,2405.26,1
2022-12-08,SIN (Singapur),FRA (Frankfurt),9716,2392.66,1
2022-06-22,CDG (París),DXB (Dubái),13099,1446.32,0
2024-03-03,SYD (Sídney),LAX (Los Ángeles),8017,861.39,0
2024-01-22,PVG (Shanghái),CPT (Ciudad del Cabo),9604,1084.98,0
2023-03-28,PEK (Pekín),EZE (Buenos Aires),9189,2224.37,1
2024-07-14,DXB (Dubái),DEL (Delhi),3787,394.3,0
2021-05-21,LAX (Los Ángeles),SYD (Sídney),10445,1092.63,0
2021-08-27,HND (Tokio),DXB (Dubái),9245,1033.83,0
2024-11-10,SIN (Singapur),ATL (Atlanta),14317,1493.38,0
2023-03-01,ATL (Atlanta),MAD (Madrid),11595,1245.57,0
2021-02-17,PEK (Pekín),GRU (São Paulo),8402,910.76,0
2021-02-09,JFK (Nueva York),ATL (Atlanta),8185,2053.15,1
2022-09-13,GRU (São Paulo),SYD (Sídney),3832,430.78,0
2024-08-18,DEL (Delhi),DOH (Doha),3393,966.36,1
2022-08-02,PVG (Shanghái),JFK (Nueva York),8436,2061.43,1
2023-07-15,PEK (Pekín),GRU (São Paulo),9285,1020.57,0
2022-12-03,LAX (Los Ángeles),PVG (Shanghái),12861,1399.68,0
2024-08-20,GRU (São Paulo),NRT (Tokio),14757,1476.68,0
2023-04-21,NRT (Tokio),DOH (Doha),13906,1408.49,0
2024-04-14,HND (Tokio),LHR (Londres),8274,805.4,0
2020-09-13,PEK (Pekín),LHR (Londres),9883,5316.76,2
2021-05-13,FRA (Frankfurt),LHR (Londres),9004,882.92,0
2021-06-28,MAD (Madrid),FRA (Frankfurt),8467,956.87,0
2023-11-04,PEK (Pekín),JFK (Nueva York),9761,930.87,0
2020-12-27,LHR (Londres),DEL (Delhi),11416,1249.21,0
2021-11-30,PEK (Pekín),SYD (Sídney),13526,1371.36,0
2022-03-28,DEL (Delhi),NRT (Tokio),10693,5420.9,2
2021-05-17,FRA (Frankfurt),DEL (Delhi),10259,1006.4,0
2020-10-24,HND (Tokio),CDG (París),14519,7469.26,2
2024-03-08,MAD (Madrid),SYD (Sídney),13592,1452.31,0
2021-07-04,HND (Tokio),MAD (Madrid),12088,6590.79,2
2023-05-01,JFK (Nueva York),PVG (Shanghái),9502,913.29,0
2022-10-16,GRU (São Paulo),LHR (Londres),14259,7667.97,2
2022-10-11,HND (Tokio),SIN (Singapur),8236,2125.0,1
2020-06-12,FRA (Frankfurt),PEK (Pekín),14008,1407.33,0
2024-12-03,GRU (São Paulo),SYD (Sídney),2306,244.52,0
2023-09-27,LHR (Londres),PVG (Shanghái),12350,1373.14,0
2022-10-24,ORD (Chicago),PEK (Pekín),13021,1346.97,0
2024-09-06,PVG (Shanghái),SYD (Sídney),5785,646.96,0
2023-08-05,ORD (Chicago),SYD (Sídney),11048,1183.28,0
2024-10-08,DXB (Dubái),SIN (Singapur),13035,1414.15,0
2024-03-12,PVG (Shanghái),ORD (Chicago),13842,3550.91,1
2025-04-20,HND (Tokio),DOH (Doha),9188,1054.55,0
2021-09-08,SYD (Sídney),LAX (Los Ángeles),9854,4805.23,2
2022-11-01,PVG (Shanghái),NRT (Tokio),12227,6048.99,2
2020-07-03,JFK (Nueva York),DXB (Dubái),9715,1068.75,0
2024-07-05,DEL (Delhi),ORD (Chicago),14035,3694.03,1
2025-03-20,DXB (Dubái),DOH (Doha),7794,782.0,0
2025-02-27,EZE (Buenos Aires),PVG (Shanghái),12988,1445.13,0
2022-04-20,CDG (París),DEL (Delhi),12126,1201.16,0
2022-01-19,ORD (Chicago),FRA (Frankfurt),13101,1334.2,0
2023-04-21,FRA (Frankfurt),GRU (São Paulo),13530,1511.16,0
2023-10-11,MAD (Madrid),GRU (São Paulo),8392,2344.66,1
2020-09-23,SYD (Sídney),JFK (Nueva York),12474,7166.53,2
2024-05-16,SYD (Sídney),HND (Tokio),9876,1072.57,0
2021-02-27,MAD (Madrid),FRA (Frankfurt),14779,1450.0,0
2021-06-29,MAD (Madrid),GRU (São Paulo),9304,2237.85,1
2021-03-22,ATL (Atlanta),LHR (Londres),14429,1623.58,0
2023-02-21,DXB (Dubái),HND (Tokio),9348,1030.19,0
2022-01-12,MAD (Madrid),SYD (Sídney),12663,6085.16,2
2022-06-15,EZE (Buenos Aires),PEK (Pekín),10889,5708.61,2
2024-05-16,DEL (Delhi),FRA (Frankfurt),14684,7784.9,2
2021-12-29,SIN (Singapur),ATL (Atlanta),9324,908.89,0
2020-08-28,PEK (Pekín),HND (Tokio),8207,939.39,0
2023-04-10,LAX (Los Ángeles),DEL (Delhi),14912,3822.5,1
2024-01-27,PEK (Pekín),ORD (Chicago),8484,941.61,0
2024-03-13,CDG (París),HND (Tokio),14836,4201.97,1
2022-07-09,MAD (Madrid),LHR (Londres),9700,1039.77,0
2024-05-21,JFK (Nueva York),DEL (Delhi),12695,1369.12,0
2024-04-12,PEK (Pekín),EZE (Buenos Aires),9777,1012.95,0
2020-11-22,HND (Tokio),ORD (Chicago),8446,4707.2,2
2025-01-30,HND (Tokio),JFK (Nueva York),14705,7873.64,2
2024-09-03,PVG (Shanghái),ATL (Atlanta),8979,984.31,0
2025-02-23,FRA (Frankfurt),DOH (Doha),11258,1078.51,0
2022-09-10,EZE (Buenos Aires),CPT (Ciudad del Cabo),13117,3237.15,1
2023-05-26,CPT (Ciudad del Cabo),DOH (Doha),14013,1420.34,0
2022-03-18,CPT (Ciudad del Cabo),EZE (Buenos Aires),8189,907.7,0
2025-03-20,ORD (Chicago),EZE (Buenos Aires),14028,3596.55,1
2023-03-11,ORD (Chicago),MAD (Madrid),9702,2738.41,1
2022-03-17,PEK (Pekín),DOH (Doha),8642,870.39,0
2022-07-04,DEL (Delhi),MAD (Madrid),12867,1363.09,0
2021-06-20,CDG (París),ATL (Atlanta),12402,1407.08,0
2023-07-26,DEL (Delhi),MAD (Madrid),8943,4381.41,2
2025-02-08,EZE (Buenos Aires),DOH (Doha),8700,992.85,0
2024-08-14,FRA (Frankfurt),SYD (Sídney),13281,1409.02,0
2024-02-28,DEL (Delhi),FRA (Frankfurt),8488,841.04,0
2020-06-30,CPT (Ciudad del Cabo),CDG (París),12197,1221.17,0
2020-08-27,DOH (Doha),CPT (Ciudad del Cabo),10612,3029.0,1
2024-08-09,EZE (Buenos Aires),LAX (Los Ángeles),11108,2847.21,1
2021-09-19,JFK (Nueva York),SIN (Singapur),12290,3209.03,1
2021-04-04,ORD (Chicago),SIN (Singapur),12874,6299.98,2
2024-05-12,SYD (Sídney),LAX (Los Ángeles),14527,1503.37,0
2024-09-26,HND (Tokio),ATL (Atlanta),8237,858.82,0
2023-01-19,GRU (São Paulo),ORD (Chicago),12991,3324.26,1
2022-10-20,SIN (Singapur),MAD (Madrid),9265,4901.91,2
2022-11-04,PEK (Pekín),ATL (Atlanta),12632,1283.48,0
2023-03-22,FRA (Frankfurt),CPT (Ciudad del Cabo),10340,1091.23,0
2022-11-07,LHR (Londres),EZE (Buenos Aires),9525,4786.51,2
2024-06-20,JFK (Nueva York),ATL (Atlanta),13852,1382.97,0
2024-08-27,MAD (Madrid),DEL (Delhi),9148,1018.66,0
2024-08-28,ATL (Atlanta),FRA (Frankfurt),12102,1226.78,0
2023-09-22,DOH (Doha),EZE (Buenos Aires),14070,1372.92,0
2022-11-07,SIN (Singapur),PEK (Pekín),13093,1474.62,0
2021-05-20,CPT (Ciudad del Cabo),ATL (Atlanta),8297,4503.47,2
2024-05-30,NRT (Tokio),ORD (Chicago),14375,1622.03,0
2022-06-30,MAD (Madrid),SYD (Sídney),10928,5500.05,2
2023-04-23,EZE (Buenos Aires),ATL (Atlanta),12579,1222.53,0
2021-09-07,SIN (Singapur),SYD (Sídney),1732,181.54,0
2024-03-18,ORD (Chicago),ATL (Atlanta),8361,2323.32,1
2021-01-09,MAD (Madrid),LHR (Londres),9072,991.0,0
2024-04-06,GRU (São Paulo),DOH (Doha),12570,1355.59,0
2020-07-03,EZE (Buenos Aires),MAD (Madrid),14615,7977.56,2
2024-10-03,LHR (Londres),CPT (Ciudad del Cabo),10125,1054.94,0
2021-01-18,LAX (Los Ángeles),LHR (Londres),812,83.52,0
2023-05-08,LHR (Londres),ATL (Atlanta),11993,1324.45,0
2022-12-08,ATL (Atlanta),LHR (Londres),8751,852.02,0
2024-10-17,SYD (Sídney),CDG (París),10750,1125.74,0
2024-09-30,DXB (Dubái),PEK (Pekín),14011,1430.57,0
2023-06-14,CDG (París),DEL (Delhi),14515,1597.37,0
2024-09-24,PEK (Pekín),NRT (Tokio),14668,1667.3,0
2022-06-13,PVG (Shanghái),DOH (Doha),11612,1104.75,0
2022-12-19,CDG (París),GRU (São Paulo),11226,1068.31,0
2024-01-01,NRT (Tokio),FRA (Frankfurt),10842,1119.08,0
2023-08-01,LAX (Los Ángeles),SIN (Singapur),12212,1217.89,0
2025-01-22,LAX (Los Ángeles),SYD (Sídney),12672,6919.75,2
2020-06-04,DEL (Delhi),EZE (Buenos Aires),9471,1025.86,0
2023-05-28,NRT (Tokio),PEK (Pekín),10210,2824.35,1
2024-06-22,DOH (Doha),GRU (São Paulo),11808,1239.88,0
2021-11-16,DEL (Delhi),DOH (Doha),5419,547.98,0
2022-11-26,PVG (Shanghái),DXB (Dubái),9238,951.5,0
2023-08-10,HND (Tokio),CPT (Ciudad del Cabo),9530,2450.54,1
2024-06-14,DOH (Doha),HND (Tokio),8472,2261.37,1
2023-10-08,DXB (Dubái),FRA (Frankfurt),12004,1291.33,0
2022-08-22,LHR (Londres),CDG (París),12449,1225.53,0
2022-03-18,JFK (Nueva York),DOH (Doha),8408,929.55,0
2021-11-01,FRA (Frankfurt),GRU (São Paulo),14502,1476.42,0
2025-01-25,MAD (Madrid),PEK (Pekín),9528,988.45,0
2020-06-06,EZE (Buenos Aires),LAX (Los Ángeles),12760,6802.23,2
2021-01-12,MAD (Madrid),GRU (São Paulo),10448,1103.42,0
2024-01-03,LAX (Los Ángeles),PVG (Shanghái),14772,7696.85,2
2022-11-21,CDG (París),DEL (Delhi),14760,1574.67,0
2022-12-09,HND (Tokio),FRA (Frankfurt),8704,987.52,0
2020-08-23,JFK (Nueva York),ATL (Atlanta),10374,2932.36,1
2022-02-19,CDG (París),LAX (Los Ángeles),8576,864.82,0
2021-12-03,FRA (Frankfurt),HND (Tokio),14007,1574.02,0
2023-08-02,DXB (Dubái),FRA (Frankfurt),11856,1130.63,0
2020-07-03,ATL (Atlanta),FRA (Frankfurt),14104,3689.1,1
2022-12-14,EZE (Buenos Aires),JFK (Nueva York),9199,927.96,0
2021-12-23,DEL (Delhi),SIN (Singapur),8341,870.55,0
2024-05-20,HND (Tokio),SYD (Sídney),13543,1439.85,0
2021-08-13,SIN (Singapur),DEL (Delhi),13857,7507.42,2
2022-08-25,MAD (Madrid),EZE (Buenos Aires),12496,1397.9,0
2021-08-26,ATL (Atlanta),SYD (Sídney),13006,3605.12,1
2023-02-04,ATL (Atlanta),GRU (São Paulo),11042,1245.39,0
2020-11-13,FRA (Frankfurt),CDG (París),8805,913.59,0
2021-01-29,HND (Tokio),SYD (Sídney),8201,2351.91,1
2024-01-06,PVG (Shanghái),DXB (Dubái),12391,1229.35,0
2024-07-09,DOH (Doha),PEK (Pekín),12358,3231.52,1
2022-09-24,SYD (Sídney),LHR (Londres),11284,3011.83,1
2024-11-29,LHR (Londres),EZE (Buenos Aires),9320,928.3,0
2024-06-26,ORD (Chicago),JFK (Nueva York),9837,991.7,0
2022-01-23,GRU (São Paulo),CPT (Ciudad del Cabo),12081,1190.4,0
2020-12-10,NRT (Tokio),HND (Tokio),3504,373.64,0
2020-08-11,FRA (Frankfurt),NRT (Tokio),12323,1282.01,0
2022-08-13,CPT (Ciudad del Cabo),NRT (Tokio),8271,901.23,0
2020-10-19,NRT (Tokio),LAX (Los Ángeles),14555,1598.47,0
2024-11-04,LAX (Los Ángeles),NRT (Tokio),8794,2187.43,1
2024-03-09,LHR (Londres),MAD (Madrid),11757,1323.64,0
2020-09-20,SIN (Singapur),PVG (Shanghái),3979,390.39,0
2024-10-07,HND (Tokio),DXB (Dubái),13312,1457.24,0
2021-03-17,SIN (Singapur),HND (Tokio),10866,1222.44,0
2022-01-24,HND (Tokio),JFK (Nueva York),10049,1082.74,0
2021-01-27,EZE (Buenos Aires),ATL (Atlanta),14692,1678.05,0
2023-05-26,SIN (Singapur),NRT (Tokio),9261,970.56,0
2025-04-11,GRU (São Paulo),JFK (Nueva York),8846,1008.78,0
2022-03-29,LAX (Los Ángeles),DEL (Delhi),13743,1571.69,0
2024-06-23,GRU (São Paulo),DXB (Dubái),13117,1473.38,0
2025-01-13,JFK (Nueva York),FRA (Frankfurt),11300,3157.52,1
2020-10-18,EZE (Buenos Aires),SIN (Singapur),10853,2970.22,1
2023-04-12,PEK (Pekín),EZE (Buenos Aires),11252,1070.45,0
2025-04-06,CDG (París),NRT (Tokio),8987,4456.27,2
2023-02-23,MAD (Madrid),CPT (Ciudad del Cabo),13456,1460.77,0
2023-01-28,MAD (Madrid),PEK (Pekín),12483,1264.49,0
2024-07-06,ATL (Atlanta),NRT (Tokio),11431,1179.35,0
2023-11-11,DXB (Dubái),ATL (Atlanta),12608,1412.54,0
2021-08-14,CDG (París),CPT (Ciudad del Cabo),11410,1156.46,0
2020-05-31,MAD (Madrid),LHR (Londres),13417,3477.44,1
2022-07-19,SIN (Singapur),MAD (Madrid),14677,1606.2,0
2024-03-24,CDG (París),EZE (Buenos Aires),10928,1137.25,0
2022-07-30,LAX (Los Ángeles),CDG (París),8630,928.05,0
2023-10-14,SIN (Singapur),LHR (Londres),9948,1067.51,0
2022-08-16,CDG (París),HND (Tokio),8929,5080.89,2
2023-03-31,NRT (Tokio),FRA (Frankfurt),14277,1573.98,0
2021-04-01,HND (Tokio),LHR (Londres),10553,1063.57,0
2024-12-23,FRA (Frankfurt),CDG (París),10922,1116.71,0
2023-03-10,HND (Tokio),FRA (Frankfurt),11375,1243.16,0
2024-05-04,SIN (Singapur),NRT (Tokio),8970,2272.37,1
2023-05-31,ORD (Chicago),NRT (Tokio),9899,1029.82,0
2021-08-03,LHR (Londres),PEK (Pekín),10233,5875.09,2
2025-04-15,CDG (París),FRA (Frankfurt),10612,1099.21,0
2021-02-11,SYD (Sídney),CPT (Ciudad del Cabo),8572,970.31,0
2023-05-29,JFK (Nueva York),CDG (París),9310,917.6,0
2024-12-15,SYD (Sídney),PEK (Pekín),13471,1500.28,0
2023-11-08,ATL (Atlanta),JFK (Nueva York),11072,1220.43,0
2021-06-08,DEL (Delhi),ATL (Atlanta),9750,1048.08,0
2023-03-02,SIN (Singapur),NRT (Tokio),10043,971.82,0
2021-11-05,SIN (Singapur),FRA (Frankfurt),11097,1089.85,0
2020-07-31,NRT (Tokio),SYD (Sídney),12690,6685.54,2
2023-02-03,DOH (Doha),PEK (Pekín),13833,6924.87,2
2024-12-25,PVG (Shanghái),PEK (Pekín),14940,3883.36,1
2021-10-15,SIN (Singapur),FRA (Frankfurt),10643,1195.44,0
2023-10-19,PEK (Pekín),GRU (São Paulo),13902,7792.49,2
2022-12-23,DOH (Doha),GRU (São Paulo),10545,2843.79,1
2021-10-30,DEL (Delhi),ATL (Atlanta),10282,2482.69,1
2023-05-05,DEL (Delhi),FRA (Frankfurt),8288,921.78,0
2021-08-30,CDG (París),ORD (Chicago),12625,1201.61,0
2021-06-07,FRA (Frankfurt),NRT (Tokio),9411,2413.89,1
2023-02-26,DOH (Doha),PVG (Shanghái),13141,6707.5,2
2023-03-15,SYD (Sídney),DXB (Dubái),11537,1318.65,0
2025-01-30,MAD (Madrid),ORD (Chicago),11262,1212.29,0
2022-02-08,MAD (Madrid),SIN (Singapur),8384,843.94,0
2024-04-24,GRU (São Paulo),NRT (Tokio),10920,1187.46,0
2024-04-12,JFK (Nueva York),SYD (Sídney),12710,3069.08,1
2022-06-28,SIN (Singapur),PEK (Pekín),12209,6782.89,2
2020-12-06,LHR (Londres),HND (Tokio),14677,1413.42,0
2023-09-13,DXB (Dubái),FRA (Frankfurt),13266,1308.79,0
2021-07-17,PEK (Pekín),LAX (Los Ángeles),9638,998.03,0
2022-05-31,GRU (São Paulo),SYD (Sídney),4281,2460.77,2
2023-05-13,HND (Tokio),PEK (Pekín),8760,942.21,0
2021-07-18,PVG (Shanghái),CDG (París),9908,947.09,0
2020-12-30,LAX (Los Ángeles),SIN (Singapur),12434,1269.92,0
2022-11-16,SYD (Sídney),DEL (Delhi),14402,1506.12,0
2021-12-03,LHR (Londres),ORD (Chicago),11129,2645.33,1
2023-12-07,HND (Tokio),FRA (Frankfurt),9882,2562.01,1
2024-08-23,LAX (Los Ángeles),DXB (Dubái),8822,934.67,0
2023-04-27,NRT (Tokio),FRA (Frankfurt),14758,1463.81,0
2023-09-18,CPT (Ciudad del Cabo),NRT (Tokio),12889,1458.24,0
2022-08-04,JFK (Nueva York),SIN (Singapur),10730,1105.87,0
2025-04-12,DOH (Doha),PEK (Pekín),9969,5466.35,2
2020-10-04,NRT (Tokio),PEK (Pekín),10823,2894.52,1
2022-04-04,SYD (Sídney),ATL (Atlanta),12285,1206.36,0
2024-06-17,PEK (Pekín),DOH (Doha),11394,3219.66,1
2021-06-19,CDG (París),MAD (Madrid),14933,1669.88,0
2025-04-27,CDG (París),JFK (Nueva York),10318,2804.43,1
2023-04-14,HND (Tokio),LHR (Londres),11066,1160.03,0
2022-07-11,JFK (Nueva York),PEK (Pekín),10155,2702.14,1
2024-08-12,PEK (Pekín),EZE (Buenos Aires),9041,1000.63,0
2022-06-10,LAX (Los Ángeles),JFK (Nueva York),9054,1040.05,0
2021-08-01,LHR (Londres),PVG (Shanghái),11668,1127.79,0
2023-03-11,NRT (Tokio),EZE (Buenos Aires),13847,3787.91,1
2024-09-17,ATL (Atlanta),EZE (Buenos Aires),9864,1086.34,0
2022-06-16,DXB (Dubái),HND (Tokio),14474,1449.88,0
